Job_ID,Job_Title,AI_Specialization,Industry,Company,Company_Size,Country,Continent,Education_Required,Experience_Level,Years_of_Experience,Salary_USD,Salary_Min,Salary_Max,Salary_Category,Bonus_%,Equity_Offered,Benefits_Value_USD,Skills_Required,Required_Certifications,Job_Openings,Competition_Level_Applicants,Hiring_Difficulty_1_10,Job_Type,Remote_Work_%,Work_From_Home_Available,Job_Satisfaction_1_10,Work_Life_Balance_1_10,AI_Investment_Company_Millions,Company_AI_Maturity_1_10,Job_Growth_Projection_%,Automation_Risk_%,Gender_Diversity_%_Female,Posted_Date,Application_Deadline,Record_Created,Data_Source
AI-02484,Senior Data Scientist,Computer Vision,Insurance,Datadog,Enterprise (5000+),Greece,Europe,Master's,Executive,20,420851.0,349038,543270,Very High,6.0,Yes,24446,"Leadership, Big Data, Statistics, Python, SQL, ML/AI",Google ML,7,238,7.8,Freelance,60,Yes,9.4,6.4,290,5.1,36.4,38.3,28.3,2032-10-19,2032-11-19,2026-08-28,Global AI Jobs Report 2026
AI-01030,AI Solutions Architect,NLP,Media,Airbnb,Large (501-5000),Denmark,Europe,PhD,Executive,5,420380.0,309026,480206,Very High,19.9,No,32857,"System Design, AWS/GCP/Azure, Integration, Azure, Python, ML/AI",None,14,488,8.8,Full-time,40,No,5.6,4.3,164,5.9,17.6,32.1,43.8,2028-10-26,2028-11-26,2026-08-28,Global AI Jobs Report 2026
AI-03112,AI Infrastructure Engineer,Generative AI,Telecommunications,Anthropic,Enterprise (5000+),Denmark,Europe,Master's,Executive,0,419890.0,311439,554928,Very High,5.6,Yes,28601,"AWS/GCP/Azure, Python, MLOps, Docker, SQL, Kubernetes",None,12,144,4.2,Contract,60,Yes,6.6,4.2,414,5.4,23.6,8.5,29.8,2034-07-09,2034-08-09,2026-08-28,Global AI Jobs Report 2026
AI-01269,Prompt Engineer,Robotics,Real Estate,SenseTime,Large (501-5000),Singapore,Asia,Master's,Executive,3,419040.0,366441,585473,Very High,22.2,Yes,36899,"Prompt Engineering, API Integration, Python, LLMs, ChatGPT, Claude",None,10,113,4.0,Contract,80,Yes,8.1,7.4,359,3.0,40.1,29.5,42.1,2029-06-22,2029-07-23,2026-08-28,Global AI Jobs Report 2026
AI-01908,AI Product Manager,Reinforcement Learning,Banking,Scale AI,Enterprise (5000+),Romania,Europe,Master's,Executive,7,418343.0,313523,486262,Very High,11.0,No,14387,"ML/AI Knowledge, Product Management, Azure, Communication, Strategic Planning, Agile",None,5,449,7.4,Full-time,40,No,9.0,4.6,426,5.7,22.8,36.2,15.1,2031-03-23,2031-04-23,2026-08-28,Global AI Jobs Report 2026
AI-02516,AI Product Manager,NLP,Defense,OpenAI,Large (501-5000),Germany,Europe,PhD,Executive,12,415890.0,324933,513201,Very High,9.4,Yes,23814,"ML/AI Knowledge, Product Management, Azure, Communication, Strategic Planning, Agile",Multiple,13,25,6.7,Part-time,0,No,9.0,6.9,457,8.5,30.7,9.2,29.2,2032-11-20,2032-12-21,2026-08-28,Global AI Jobs Report 2026
AI-01009,Computer Vision Engineer,Robotics,Biotechnology,Toshiba,Small (1-50),Canada,North America,Master's,Executive,20,415266.0,348458,534313,Very High,23.1,Yes,31537,"Hadoop, PyTorch, YOLO, CNN, OpenCV, Python",Google ML,15,183,8.0,Full-time,80,Yes,8.6,5.9,114,4.9,40.1,14.1,18.0,2028-10-05,2028-11-05,2026-08-28,Global AI Jobs Report 2026
AI-01792,MLOps Engineer,Other,Technology,Twitter/X,Large (501-5000),Malaysia,Asia,Master's,Executive,0,414281.0,343893,514925,Very High,11.2,No,26272,"Git, AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes",None,9,429,7.1,Full-time,60,Yes,7.0,4.5,76,4.6,40.3,12.8,20.2,2030-11-27,2030-12-28,2026-08-28,Global AI Jobs Report 2026
AI-00161,AI Research Scientist,Deep Learning,Banking,Alibaba,Enterprise (5000+),Hungary,Europe,Master's,Executive,12,414171.0,294617,497164,Very High,15.9,Yes,36082,"PyTorch, Academic Publishing, Deep Learning, Reinforcement Learning, Python, Docker",Multiple,8,66,9.3,Freelance,60,Yes,6.8,5.7,199,7.2,15.4,15.1,41.0,2026-06-10,2026-07-11,2026-08-28,Global AI Jobs Report 2026
AI-01712,AI Consultant,Computer Vision,Agriculture,IBM,Large (501-5000),Czech Republic,Europe,PhD,Executive,15,413814.0,304934,491793,Very High,8.6,Yes,7187,"Git, Strategic Consulting, Business Development, ML/AI Expertise, Tableau, Communication",Multiple,8,172,8.6,Full-time,20,No,5.6,8.9,449,5.7,34.0,33.1,24.0,2030-09-08,2030-10-09,2026-08-28,Global AI Jobs Report 2026
AI-04036,AI Product Manager,Computer Vision,Automotive,Scale AI,Enterprise (5000+),Switzerland,Europe,Master's,Lead Level,15,411261.0,355704,455387,Very High,18.9,Yes,15219,"ML/AI Knowledge, Product Management, Communication, Strategic Planning, Agile",Google ML,12,272,9.0,Full-time,80,Yes,6.2,5.7,98,8.0,19.2,38.4,42.0,2037-01-18,2037-02-18,2026-08-28,Global AI Jobs Report 2026
AI-01956,Lead Data Scientist,Robotics,Research & Development,EY,Enterprise (5000+),Denmark,Europe,Master's,Executive,12,410660.0,345281,521655,Very High,14.1,No,39086,"PyTorch, SQL, Scikit-learn, Team Leadership, Python, AWS/GCP",Multiple,9,216,4.9,Freelance,60,Yes,8.6,8.0,46,6.9,35.5,12.5,44.3,2031-05-10,2031-06-10,2026-08-28,Global AI Jobs Report 2026
AI-02298,Robotics Engineer,Machine Learning,Agriculture,Apple,Large (501-5000),Italy,Europe,PhD,Executive,0,409347.0,359273,488940,Very High,20.3,No,37427,"ROS, AI/ML, Robotics, C++, Azure, Python",AWS Certified,9,130,4.4,Contract,80,Yes,6.3,4.6,255,7.5,32.6,15.6,18.7,2032-04-16,2032-05-17,2026-08-28,Global AI Jobs Report 2026
AI-03758,AI Infrastructure Engineer,Reinforcement Learning,Insurance,Tesla,Medium (51-500),Vietnam,Asia,Master's,Executive,15,408842.0,293580,460049,Very High,19.5,Yes,12936,"AWS/GCP/Azure, Python, MLOps, Tableau, Docker, Kubernetes",Google ML,16,111,8.2,Full-time,60,Yes,5.8,6.4,486,7.9,42.5,27.3,36.0,2036-04-15,2036-05-16,2026-08-28,Global AI Jobs Report 2026
AI-04670,Research Scientist (AI),Machine Learning,Defense,KPMG,Medium (51-500),Malaysia,Asia,Master's,Executive,3,408487.0,290088,481490,Very High,14.1,Yes,23084,"AWS, Research, PyTorch, Deep Learning, Academic Writing, Python",DeepLearning.ai,11,190,9.4,Contract,20,No,9.1,7.4,165,2.4,19.4,32.2,31.4,2038-10-14,2038-11-14,2026-08-28,Global AI Jobs Report 2026
AI-03678,Deep Learning Engineer,Computer Vision,Cyber Security,KPMG,Small (1-50),South Korea,Asia,Bachelor's,Executive,20,404901.0,308488,514090,Very High,6.0,No,32811,"PyTorch, GCP, Python, Neural Networks, AWS/GCP, CUDA",None,7,270,7.4,Full-time,40,No,7.3,4.4,246,2.6,36.8,26.1,29.7,2036-01-26,2036-02-26,2026-08-28,Global AI Jobs Report 2026
AI-04011,AI Software Engineer,Deep Learning,Robotics,Anthropic,Small (1-50),Switzerland,Europe,Bachelor's,Lead Level,12,404515.0,301994,499394,Very High,26.2,No,6636,"REST APIs, Pandas, ML Libraries, C++, Python, AWS/GCP",Azure AI,16,94,8.4,Contract,80,Yes,6.9,4.9,346,8.4,23.5,33.6,21.6,2036-12-24,2037-01-24,2026-08-28,Global AI Jobs Report 2026
AI-04960,PhD Research Fellow,NLP,Transportation,Anthropic,Large (501-5000),Switzerland,Europe,PhD,Lead Level,1,403295.0,355927,560568,Very High,6.6,Yes,11589,"Research, Teaching, Deep Learning, Academic Writing, Python, Docker",Azure AI,7,108,5.3,Full-time,80,Yes,7.1,5.7,141,8.7,22.7,17.7,26.6,2039-07-31,2039-08-31,2026-08-28,Global AI Jobs Report 2026
AI-00969,AI Professor,Reinforcement Learning,Robotics,Spotify,Large (501-5000),Poland,Europe,Master's,Executive,7,402155.0,333245,468042,Very High,20.0,No,20249,"Research, Grant Writing, Teaching, Ph.D., Academic Publications, NumPy",DeepLearning.ai,13,72,3.2,Full-time,80,Yes,6.4,8.0,270,8.8,41.2,14.5,43.1,2028-08-26,2028-09-26,2026-08-28,Global AI Jobs Report 2026
AI-03481,Lead Data Scientist,Machine Learning,Entertainment,Hitachi,Medium (51-500),Germany,Europe,Master's,Executive,3,400340.0,351057,541137,Very High,17.7,Yes,25915,"SQL, Pandas, Team Leadership, Python, AWS/GCP, Strategic Planning",Multiple,7,194,7.2,Full-time,20,No,7.6,5.6,68,5.5,18.4,37.5,21.1,2035-07-13,2035-08-13,2026-08-28,Global AI Jobs Report 2026
AI-00327,AI Consultant,Other,Defense,EY,Enterprise (5000+),Russia,Europe,PhD,Executive,3,398107.0,295096,471955,Very High,12.6,No,5694,"Business Development, ML/AI Expertise, Communication, Strategic Consulting",AWS Certified,19,185,5.5,Full-time,40,No,7.1,7.7,431,4.5,29.3,16.2,20.2,2026-11-23,2026-12-24,2026-08-28,Global AI Jobs Report 2026
AI-00482,AI Researcher,Robotics,Insurance,Adobe,Large (501-5000),Israel,Asia,PhD,Lead Level,0,397334.0,353184,516042,Very High,29.9,Yes,32211,"Research, PyTorch, Deep Learning, Academic Writing, Python",DeepLearning.ai,6,187,3.7,Contract,20,No,8.8,6.7,469,9.1,27.7,7.3,39.0,2027-04-27,2027-05-28,2026-08-28,Global AI Jobs Report 2026
AI-04702,Autonomous Vehicle Engineer,Generative AI,Entertainment,Google,Medium (51-500),Pakistan,Asia,Master's,Executive,0,394796.0,349295,535847,Very High,19.3,No,32370,"LiDAR, Pandas, AI/ML, C++, Python, Sensor Fusion",Google ML,13,134,7.5,Full-time,20,No,7.8,8.8,14,9.0,43.5,31.8,34.1,2038-11-15,2038-12-16,2026-08-28,Global AI Jobs Report 2026
AI-01768,AI Project Manager,NLP,Education,Deloitte,Enterprise (5000+),United States,North America,Postdoctoral,Lead Level,0,390365.0,309323,513438,Very High,18.8,No,39041,"ML/AI Knowledge, Risk Management, Project Management, GCP, Agile/Scrum, Python",Google ML,12,425,6.1,Full-time,20,No,6.2,4.9,472,9.4,16.2,20.1,22.1,2030-11-03,2030-12-04,2026-08-28,Global AI Jobs Report 2026
AI-01221,Research Engineer,Robotics,Consulting,Panasonic,Medium (51-500),Singapore,Asia,Master's,Lead Level,20,388889.0,332211,437004,Very High,25.4,Yes,20358,"Research, PyTorch, Python, Docker, Implementation, Problem Solving",Azure AI,7,171,4.4,Full-time,0,No,6.7,6.0,59,6.4,37.5,34.8,16.2,2029-05-05,2029-06-05,2026-08-28,Global AI Jobs Report 2026
AI-03819,Business Intelligence Analyst,Machine Learning,Government,Microsoft,Enterprise (5000+),Germany,Europe,PhD,Executive,2,386387.0,321770,538737,Very High,5.5,Yes,15625,"Power BI, Business Intelligence, Python, Tableau, Docker, SQL",None,15,349,3.3,Full-time,80,Yes,6.1,8.6,474,6.0,41.6,18.9,24.5,2036-06-15,2036-07-16,2026-08-28,Global AI Jobs Report 2026
AI-00838,MLOps Engineer,Robotics,Energy,Lyft,Large (501-5000),Pakistan,Asia,Master's,Executive,20,386252.0,312450,507120,Very High,13.4,No,6116,"AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes, CI/CD",AWS Certified,14,485,5.7,Full-time,60,Yes,6.7,7.5,54,4.1,25.5,35.7,29.5,2028-04-17,2028-05-18,2026-08-28,Global AI Jobs Report 2026
AI-01907,AI Operations Manager,Computer Vision,Logistics,Anthropic,Large (501-5000),Italy,Europe,Bachelor's,Executive,20,385455.0,305848,494952,Very High,20.6,No,16229,"Cloud Infrastructure, AWS, Project Management, GCP, MLOps, Team Management",Multiple,7,438,9.3,Full-time,60,Yes,7.9,7.7,220,7.1,19.7,32.8,20.6,2031-03-22,2031-04-22,2026-08-28,Global AI Jobs Report 2026
AI-02649,Research Scientist (AI),Reinforcement Learning,Entertainment,KPMG,Enterprise (5000+),New Zealand,Oceania,Master's,Executive,2,385129.0,320372,523928,Very High,16.2,Yes,25356,"Research, PyTorch, Deep Learning, Academic Writing, Python, SQL",AWS Certified,11,33,5.3,Full-time,60,Yes,6.8,7.9,351,7.1,20.3,17.4,29.2,2033-04-02,2033-05-03,2026-08-28,Global AI Jobs Report 2026
AI-00199,AI Policy Advisor,Robotics,Research & Development,Microsoft,Medium (51-500),France,Europe,Bachelor's,Executive,3,383891.0,271211,501949,Very High,23.8,No,22272,"Hadoop, Policy Analysis, AI Governance, Regulatory, Government Relations, Ethics",None,17,221,7.3,Full-time,40,No,8.6,5.4,146,5.2,25.9,11.0,25.6,2026-07-18,2026-08-18,2026-08-28,Global AI Jobs Report 2026
AI-03751,AI Solutions Architect,Robotics,Education,Netflix,Small (1-50),France,Europe,Master's,Executive,7,383750.0,295620,435428,Very High,19.7,No,35653,"System Design, AWS/GCP/Azure, Integration, Python, Docker, ML/AI",DeepLearning.ai,6,188,7.5,Full-time,80,Yes,9.4,4.4,141,7.4,36.5,33.0,21.0,2036-04-08,2036-05-09,2026-08-28,Global AI Jobs Report 2026
AI-02909,AI Professor,Computer Vision,Agriculture,Meta,Medium (51-500),Switzerland,Europe,Master's,Lead Level,2,383545.0,314485,496517,Very High,26.1,No,38539,"Research, Git, Grant Writing, Teaching, Ph.D., Academic Publications",Google ML,6,343,7.3,Full-time,20,No,5.5,7.6,196,4.9,23.9,9.8,20.3,2033-12-18,2034-01-18,2026-08-28,Global AI Jobs Report 2026
AI-04283,AI Solutions Architect,Computer Vision,Agriculture,Cohere,Medium (51-500),Japan,Asia,Master's,Executive,1,381807.0,313457,524639,Very High,25.4,No,14682,"System Design, Power BI, AWS/GCP/Azure, C++, Integration, Python",AWS Certified,7,363,5.8,Full-time,20,No,6.9,7.9,115,8.7,16.3,8.7,43.5,2037-09-22,2037-10-23,2026-08-28,Global AI Jobs Report 2026
AI-00992,Postdoctoral Researcher,NLP,Energy,Snowflake,Small (1-50),Hungary,Europe,Master's,Executive,2,381434.0,293960,461574,Very High,19.0,Yes,9995,"Research, Teaching, Deep Learning, Academic Writing, Python, Spark",AWS Certified,10,234,8.0,Full-time,80,Yes,6.5,8.9,98,3.7,35.6,35.8,17.7,2028-09-18,2028-10-19,2026-08-28,Global AI Jobs Report 2026
AI-03568,AI Researcher,Other,Retail,Salesforce,Enterprise (5000+),South Korea,Asia,Bachelor's,Executive,2,380421.0,278584,432281,Very High,21.5,No,35115,"Research, PyTorch, Power BI, GCP, Deep Learning, Academic Writing",Azure AI,13,404,4.4,Contract,60,Yes,8.4,9.0,42,7.1,23.1,30.5,28.3,2035-10-08,2035-11-08,2026-08-28,Global AI Jobs Report 2026
AI-04245,Machine Learning Engineer,Reinforcement Learning,Government,Hitachi,Enterprise (5000+),Romania,Europe,Master's,Executive,0,379682.0,338175,478007,Very High,22.9,No,37726,"PyTorch, AWS/GCP/Azure, Scikit-learn, Python, SQL, JavaScript",Google ML,11,112,3.2,Full-time,80,Yes,9.0,6.1,330,4.0,33.0,7.2,38.2,2037-08-15,2037-09-15,2026-08-28,Global AI Jobs Report 2026
AI-00631,AI Ethics Specialist,Deep Learning,Banking,Apple,Medium (51-500),Singapore,Asia,Bachelor's,Lead Level,0,379517.0,335930,427442,Very High,24.0,No,17326,"Regulatory Compliance, Scikit-learn, AI Governance, Ethics, Policy, TensorFlow",DeepLearning.ai,9,298,7.1,Full-time,40,No,5.6,7.4,70,8.7,20.5,22.5,24.5,2027-09-23,2027-10-24,2026-08-28,Global AI Jobs Report 2026
AI-04144,AI Trainer,Computer Vision,Cyber Security,Amazon,Large (501-5000),Ireland,Europe,PhD,Executive,7,378911.0,309819,502706,Very High,22.3,No,9009,"AWS, Teaching, Python, Communication, Machine Learning, Data Annotation",Azure AI,7,279,7.5,Full-time,60,Yes,7.6,7.6,460,8.2,33.3,9.3,41.4,2037-05-06,2037-06-06,2026-08-28,Global AI Jobs Report 2026
AI-02697,Data Analyst,Reinforcement Learning,Cloud Computing,AMD,Large (501-5000),New Zealand,Oceania,PhD,Executive,2,378652.0,334446,525582,Very High,21.9,Yes,5318,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",Multiple,10,29,4.8,Full-time,60,Yes,8.3,4.6,104,9.3,41.9,16.5,21.1,2033-05-20,2033-06-20,2026-08-28,Global AI Jobs Report 2026
AI-02615,Computer Vision Engineer,Deep Learning,Banking,Accenture,Enterprise (5000+),Switzerland,Europe,Bachelor's,Executive,10,378620.0,340502,508258,Very High,8.1,Yes,31162,"PyTorch, YOLO, CNN, OpenCV, Python, AWS/GCP",DeepLearning.ai,6,132,7.7,Full-time,0,No,8.8,4.4,313,4.6,36.3,15.8,23.6,2033-02-27,2033-03-30,2026-08-28,Global AI Jobs Report 2026
AI-00597,Machine Learning Engineer,NLP,Agriculture,Cohere,Enterprise (5000+),Thailand,Asia,Bachelor's,Executive,1,377676.0,331161,458873,Very High,8.8,No,27927,"PyTorch, AWS/GCP/Azure, Scikit-learn, Python, Tableau, SQL",Azure AI,12,88,8.4,Contract,80,Yes,6.1,7.0,363,5.9,28.2,15.7,44.3,2027-08-20,2027-09-20,2026-08-28,Global AI Jobs Report 2026
AI-02756,AI Trainer,Generative AI,Robotics,Google,Large (501-5000),Argentina,South America,PhD,Executive,12,377170.0,271540,525978,Very High,9.5,No,15350,"Teaching, Python, Communication, Machine Learning, Data Annotation",AWS Certified,10,417,6.5,Contract,20,No,9.0,5.6,189,7.5,22.6,11.7,28.2,2033-07-18,2033-08-18,2026-08-28,Global AI Jobs Report 2026
AI-03904,Senior Data Scientist,NLP,Energy,Microsoft,Enterprise (5000+),Turkey,Asia,Master's,Executive,12,376988.0,330206,476571,Very High,28.1,Yes,29733,"Leadership, R, Big Data, Power BI, Statistics, Python",None,14,68,4.6,Full-time,60,Yes,7.7,8.4,416,2.3,31.7,21.6,19.0,2036-09-08,2036-10-09,2026-08-28,Global AI Jobs Report 2026
AI-03913,AI Consultant,Other,Cyber Security,Salesforce,Large (501-5000),Egypt,Africa,Master's,Executive,20,376733.0,268176,527033,Very High,6.6,No,11615,"Hadoop, Strategic Consulting, Business Development, ML/AI Expertise, Communication, Java",AWS Certified,13,72,6.6,Full-time,60,Yes,9.3,4.5,61,3.9,16.8,23.9,29.4,2036-09-17,2036-10-18,2026-08-28,Global AI Jobs Report 2026
AI-01152,Autonomous Vehicle Engineer,Robotics,Finance,Accenture,Large (501-5000),Pakistan,Asia,Postdoctoral,Executive,10,375427.0,265970,431536,Very High,27.5,Yes,23447,"LiDAR, AI/ML, C++, Python, Sensor Fusion, SQL",Multiple,6,463,7.8,Full-time,80,Yes,8.7,5.0,49,8.9,24.8,24.5,39.8,2029-02-25,2029-03-28,2026-08-28,Global AI Jobs Report 2026
AI-03292,Data Analyst,Reinforcement Learning,Agriculture,TCS,Medium (51-500),Canada,North America,Master's,Lead Level,20,375148.0,314701,509624,Very High,10.7,No,38488,"Statistics, Excel, Data Visualization, Python, Tableau, SQL",AWS Certified,8,51,7.3,Full-time,100,Yes,8.6,8.6,102,8.7,37.1,32.3,24.7,2035-01-05,2035-02-05,2026-08-28,Global AI Jobs Report 2026
AI-00197,AI Professor,Reinforcement Learning,Technology,Uber,Enterprise (5000+),Chile,South America,Master's,Executive,12,373771.0,284604,500335,Very High,24.6,No,31950,"Hadoop, Research, Grant Writing, Teaching, Ph.D., Academic Publications",Multiple,6,57,4.5,Full-time,60,Yes,9.0,8.9,141,2.4,24.9,32.4,20.6,2026-07-16,2026-08-16,2026-08-28,Global AI Jobs Report 2026
AI-00228,AI Cloud Engineer,Generative AI,Technology,ByteDance,Medium (51-500),UAE,Asia,PhD,Executive,10,373598.0,308045,498416,Very High,14.7,Yes,31077,"AWS, AWS/GCP/Azure, Python, MLOps, DevOps, Docker",AWS Certified,10,468,4.7,Full-time,0,No,9.5,6.0,121,6.5,23.7,10.6,19.6,2026-08-16,2026-09-16,2026-08-28,Global AI Jobs Report 2026
AI-03676,AI Research Scientist,Other,Defense,Cohere,Medium (51-500),Chile,South America,Master's,Executive,1,372380.0,306017,518176,Very High,16.5,No,37548,"PyTorch, GCP, Academic Publishing, Deep Learning, Reinforcement Learning, Python",AWS Certified,11,376,3.1,Contract,60,Yes,8.9,5.3,286,8.8,35.2,27.2,19.9,2036-01-24,2036-02-24,2026-08-28,Global AI Jobs Report 2026
AI-02303,Data Scientist,Reinforcement Learning,Media,C3.ai,Large (501-5000),Germany,Europe,Master's,Lead Level,12,371413.0,306220,480666,Very High,6.0,Yes,34829,"Statistics, Data Visualization, Python, Tableau, SQL, Machine Learning",Azure AI,12,378,5.8,Full-time,80,Yes,8.9,5.0,362,4.2,44.1,10.6,20.9,2032-04-21,2032-05-22,2026-08-28,Global AI Jobs Report 2026
AI-00073,Lead Data Scientist,Generative AI,Consulting,Baidu,Medium (51-500),Egypt,Africa,Master's,Executive,7,369136.0,295683,409075,Very High,14.7,No,36120,"SQL, Team Leadership, Python, AWS/GCP, Strategic Planning, ML/AI",Multiple,9,74,3.9,Full-time,80,Yes,6.9,5.4,123,4.0,25.4,34.8,22.2,2026-03-14,2026-04-14,2026-08-28,Global AI Jobs Report 2026
AI-03431,Robotics Engineer,Machine Learning,Energy,ByteDance,Large (501-5000),Russia,Europe,Postdoctoral,Executive,1,367924.0,285918,447731,Very High,6.9,No,19643,"ROS, Power BI, AI/ML, Robotics, C++, Python",AWS Certified,9,390,5.1,Full-time,100,Yes,5.8,6.4,196,5.3,30.1,24.7,17.7,2035-05-24,2035-06-24,2026-08-28,Global AI Jobs Report 2026
AI-02313,AI/ML Architect,Computer Vision,Government,Sony,Enterprise (5000+),Italy,Europe,PhD,Executive,1,367582.0,283674,453511,Very High,5.5,Yes,26199,"System Design, AWS/GCP/Azure, Python, Kubernetes, Machine Learning",Azure AI,14,79,6.9,Contract,100,Yes,7.7,5.5,47,2.8,33.8,26.4,23.6,2032-05-01,2032-06-01,2026-08-28,Global AI Jobs Report 2026
AI-02281,AI Infrastructure Engineer,Robotics,Defense,LinkedIn,Large (501-5000),Switzerland,Europe,PhD,Executive,5,367092.0,291564,454712,Very High,18.9,No,24884,"AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes",Azure AI,6,334,5.8,Full-time,80,Yes,8.9,6.8,151,8.1,25.5,5.2,39.0,2032-03-30,2032-04-30,2026-08-28,Global AI Jobs Report 2026
AI-02478,Generative AI Engineer,Computer Vision,Pharmaceuticals,IBM,Large (501-5000),Switzerland,Europe,Master's,Lead Level,2,366465.0,299027,429203,Very High,20.8,No,35518,"PyTorch, Scikit-learn, GPT, Python, Transformers, Tableau",DeepLearning.ai,10,384,4.8,Full-time,60,Yes,6.7,8.3,156,7.3,17.7,31.2,30.6,2032-10-13,2032-11-13,2026-08-28,Global AI Jobs Report 2026
AI-04275,Autonomous Vehicle Engineer,Other,Media,UiPath,Large (501-5000),Germany,Europe,PhD,Lead Level,7,366304.0,314523,429785,Very High,22.7,Yes,16175,"LiDAR, AI/ML, C++, Python, Sensor Fusion, Docker",Google ML,12,492,6.6,Full-time,60,Yes,8.1,4.4,273,7.8,40.4,18.8,40.1,2037-09-14,2037-10-15,2026-08-28,Global AI Jobs Report 2026
AI-02172,AI Trainer,Computer Vision,Transportation,Salesforce,Enterprise (5000+),United States,North America,Master's,Lead Level,2,366258.0,274029,427233,Very High,7.8,No,33303,"Teaching, Python, Communication, Machine Learning, Data Annotation",None,12,262,6.2,Full-time,100,Yes,6.4,6.5,431,8.3,21.2,22.2,19.7,2031-12-12,2032-01-12,2026-08-28,Global AI Jobs Report 2026
AI-00134,MLOps Engineer,Machine Learning,Entertainment,PwC,Small (1-50),Italy,Europe,Master's,Executive,10,366082.0,284653,471227,Very High,13.7,Yes,23301,"AWS/GCP/Azure, Python, MLOps, Docker, Kubernetes, CI/CD",None,7,400,3.0,Full-time,100,Yes,5.5,5.2,135,3.8,36.1,9.8,17.0,2026-05-14,2026-06-14,2026-08-28,Global AI Jobs Report 2026
AI-01330,AI Trainer,Deep Learning,Manufacturing,SAP,Small (1-50),Switzerland,Europe,Master's,Executive,3,365787.0,260386,498657,Very High,13.6,No,14837,"PyTorch, Teaching, Python, Communication, Machine Learning, Data Annotation",AWS Certified,8,54,3.5,Full-time,60,Yes,7.9,7.6,347,9.0,36.2,14.1,19.7,2029-08-22,2029-09-22,2026-08-28,Global AI Jobs Report 2026
